Area_ID,Area
3243,Johnson Space Center
3244,Joining
3245,Joining process
3246,Joint industry programs
3247,Joint maximum likelihood
3248,Joint property
3249,Joint stiffness
3250,Joints (anatomy)
3251,Joints (structural components)
3252,Joy-stick interfaces
3253,Just-noticeable difference
3254,K points
3255,K-nearest neighbors
3256,K-point sampling
3257,"KIAA1524 protein, human"
3258,Kalman filter algorithms
3259,Kalman filters
3260,Kenaf
3261,Kenaf fibers
3262,Key elements
3263,Key frames
3264,Key management
3265,Key management schemes
3266,Keypoints
3267,Kilns
3268,Kinematic Analysis
3269,Kinematic mechanism
3270,Kinematics
3271,Kinetic energy
3272,Kinetic energy density
3273,Kinetic reactions
3274,Kinetic reactivity
3275,Kinetically controlled
3276,Kinetics
3277,Kinetostatic
3278,Kinetostatic analysis
3279,Kinetostatic model
3280,Kirchhoff Love
3281,Knee Joint
3282,Knowledge base
3283,Knowledge based systems
3284,Korteweg-de Vries equation
3285,Kuiper belt objects
3286,Kullback Leibler divergence
3287,Kumamoto
3288,Kyushu
3289,LDPC codes
3290,LEON3
3291,LQR control
3292,LQR controller
3293,Lab equipments
3294,Lab on chip
3295,Lab-On-A-Chip Devices
3296,Lab-on-a-chip
3297,Lab-on-a-chip devices
3298,Label-free immunosensor
3299,Labeling
3300,Labor intensive
3301,Laboratories
3302,Laboratory datum
3303,Laboratory studies
3304,Lagrange multipliers
3305,Lagrange's equation
3306,Lagrangian particles
3307,Lakes
3308,Lamina emergent mechanisms
3309,Laminar flow
3310,Laminated composites
3311,Laminates
3312,Land use
3313,Landing
3314,Landing site
3315,Landslides
3316,Language model
3317,Lap shear strength
3318,Lap-shear testing
3319,Laplace transforms
3320,Laptop computers
3321,Large Eddy simulation methods
3322,Large amounts of data
3323,Large arrays
3324,Large aspect ratio
3325,Large circuits
3326,Large dataset
3327,Large datasets
3328,Large deflection
3329,Large deflection analysis
3330,Large eddy simulation
3331,Large parts
3332,Large power systems
3333,Large scale disasters
3334,Large scale simulations
3335,Large scale systems
3336,Large scale testing
3337,Large scale tests
3338,Large spaces
3339,Large structures
3340,Large synoptic survey telescopes
3341,Large-scale deployment
3342,Large-scale power systems
3343,Laser ablation
3344,Laser additive manufacturing
3345,Laser beam effects
3346,Laser beams
3347,Laser excitation
3348,Laser facilities
3349,Laser focus
3350,Laser heating
3351,Laser mirrors
3352,Laser optics
3353,Laser particles
3354,Laser scan matching
3355,Laser surgery
3356,Laser testing
3357,Lasers
3358,Last planner system
3359,Latency costs
3360,Lateral acceleration
3361,Lateral earth pressure
3362,Lateral load analysis
3363,Lateral load tests
3364,Lateral resistance
3365,Lateral spread displacements
3366,Lateral spreading
3367,Lateral stiffness
3368,Latest development
3369,Latest technology
3370,Lath martensitic steels
3371,Lattice theory
3372,Lattice vectors
3373,Laws and legislation
3374,Layered security
3375,Layout optimization
3376,Lead zirconate titanate
3377,Leader placement
3378,Leadership principles
3379,Leaky modes
3380,Lean construction
3381,Lean implementation
3382,Lean practices
3383,Lean production
3384,Leap motions
3385,Learning Style
3386,Learning algorithms
3387,Learning approach
3388,Learning environments
3389,Learning experiences
3390,Learning in games
3391,Learning methods
3392,Learning models
3393,Learning opportunity
3394,Learning outcome
3395,Learning systems
3396,Least Square
3397,Least significant differences
3398,Least squares approximations
3399,Least squares fitting
3400,Least-squares approach
3401,Left turns
3402,Legacy software
3403,Levees
3404,Level of autonomies
3405,Level of integrations
3406,Li metal
3407,Licensure
3408,Lie theory
3409,Life Cycle Assessment (LCA)
3410,Life cycle
3411,Lifeline damage
3412,Lifetime
3413,Lift
3414,Light
3415,Light absorption
3416,Light amplifiers
3417,Light couplings
3418,Light detection and ranging
3419,Light interference
3420,Light modulation
3421,Light modulators
3422,Light polarization
3423,Light reflection
3424,Light scattering
3425,Light splitting
3426,Light transmission
3427,Light water cooled nuclear reactors
3428,Light weight concrete
3429,Light-matter interactions
3430,Lightweight deployable structures
3431,Lignin
3432,Lignins
3433,Likelihood of failures
3434,Lime
3435,Limit analysis
3436,Limit of Detection
3437,Limit of detection
3438,Limited bandwidth
3439,Limited communication
3440,Lindenmayer system
3441,Line of codes
3442,Linear Fractional Transformations
3443,Linear block code
3444,Linear control systems
3445,Linear elasticity
3446,Linear feedback control systems
3447,Linear independence
3448,Linear infrastructure
3449,Linear microphonearray
3450,Linear modulations
3451,Linear operations
3452,Linear polarizer
3453,Linear programming
3454,Linear programming problem
3455,Linear regression
3456,Linear systems
3457,Linear time invariant
3458,Linear time invariant systems
3459,Linear time-invariant system
3460,Linear transformations
3461,Linearity
3462,Linearized operators
3463,Linearly polarized
3464,Linearly polarized light
3465,Linux
3466,Linux prototype
3467,Liquefaction
3468,Liquefaction hazards
3469,Liquefaction resistance
3470,Liquefaction-induced damage
3471,Liquefiable soil
3472,Liquefied gases
3473,Liquid composite molding
3474,Liquid core waveguide
3475,Liquid cores
3476,Liquid films
3477,Liquid jet impingement
3478,Liquid precursors
3479,Liquids
3480,Literacy
3481,Literature reviews
3482,Lithium
3483,Lithium alloys
3484,Lithium batteries
3485,Lithium compounds
3486,Lithium niobate
3487,Lithium-ion batteries
3488,Lithography
3489,Live fuels
3490,Live projects
3491,Liver
3492,Load capacitors
3493,Load carrying capability
3494,Load modeling
3495,Load testing
3496,Load-bearing capacity
3497,Loadable kernel modules
3498,Loaded antennas
3499,Loading
3500,Loading condition
3501,Loads (forces)
3502,Local binary patterns
3503,Local control
3504,Local expectations
3505,Local mesh refinement
3506,Local neighborhoods
3507,Local refinement
3508,Localized corrosion
3509,Location
3510,Location identification
3511,Locking
3512,Locks (fasteners)
3513,Logic devices
3514,Logic gates
3515,Logistic Regression modeling
3516,Logistics
3517,Long cycle time
3518,Long tail
3519,Long term performance
3520,Long-range dependencies
3521,Long-term maintenances
3522,Long-term perspective
3523,Long-term relationships
3524,Longitudinal modes
3525,Longitudinal stability
3526,Longitudinal study
3527,Los Alamos National Laboratory
3528,Losartan
3529,Loss functions
3530,Loss of stability
3531,Losses
3532,Low and high frequencies
3533,Low angle boundaries
3534,Low angle grain boundaries
3535,Low area
3536,Low computational complexity
3537,Low concentrations
3538,Low cost manufacturing
3539,Low costs
3540,Low crystallinity
3541,Low degree
3542,Low density
3543,Low distortion
3544,Low fidelities
3545,Low flow condition
3546,Low noise amplifiers
3547,Low pass filters
3548,Low power amplifiers
3549,Low power application
3550,Low power electronics
3551,Low pressure chemical vapor infiltration
3552,Low resource
3553,Low supply voltages
3554,Low surface temperature
3555,Low temperature processing
3556,Low temperature production
3557,Low temperatures
3558,Low to moderate seismicity
3559,Low-energy state
3560,Low-frequency data
3561,Low-head dams
3562,Low-k dielectric
3563,Low-power circuit
3564,Low-power consumption
3565,Low-temperature specific heat
3566,Lower bound theorem
3567,Lower bounds
3568,Lower peak temperatures
3569,Lower temperatures
3570,Luminance
3571,Lumped element equivalent circuit
3572,Lumped parameter modeling
3573,Lunar landing
3574,Lunar missions
3575,Luxury products
3576,Lyapunov theories
3577,MATLAB
3578,MEMS
3579,MEMS systems
3580,MIMO radar
3581,MIMO systems
3582,MIS devices
3583,MMCM
3584,MMI waveguides
3585,MOS devices
3586,Machine components
3587,Machine design
3588,Machine learning
3589,Machine learning applications
3590,Machine learning methods
3591,Machine learning models
3592,Machine systems
3593,Machinery
3594,Macroscopic materials
3595,Magnesium
3596,Magnesium alloys
3597,Magnesium and its alloys
3598,Magnesium chloride solution
3599,Magnesium compounds
3600,Magnesium fluoride
3601,Magnesium printing plates
3602,Magnetic Resonance Imaging
3603,Magnetic actuation
3604,Magnetic fields
3605,Magnetic nano-particles
3606,Magnetic resonance imaging
3607,Magnetooptical traps
3608,Maintainability
3609,Maintenance structures
3610,Major factors
3611,Male
3612,Mammals
3613,Man machine systems
3614,Managed Pressure Drilling
3615,Managed pressure drillings
3616,Management course
3617,Management decision-making
3618,Management functionality
3619,Management science
3620,Management systems
3621,Managers
3622,Maneuverability
3623,Manganese
3624,Manganese oxide
3625,Manifold learning
3626,Manifold learning algorithm
3627,Manipulators
3628,Manned space flight
3629,Manual control
3630,Manual labeling
3631,Manual operations
3632,Manufacturability
3633,Manufacture
3634,Manufacturing complexity
3635,Manufacturing environments
3636,Manufacturing methods
3637,Manufacturing parameters
3638,Manufacturing process
3639,Manufacturing skills
3640,Manufacturing techniques
3641,Map-reduce
3642,Mapping
3643,Maps
3644,Marine pollution
3645,Marine risers
3646,Markerless motion capture
3647,Market introduction
3648,Markov chain models
3649,Markov chains
3650,Markov processes
3651,Markovian process
3652,Mars Rovers
3653,Martensite
3654,Martensitic stainless steel
3655,Martensitic transformations
3656,Masonry
3657,Masonry materials
3658,Masonry prisms
3659,Masonry shear walls
3660,Masonry structures
3661,Mass flow rate
3662,Mass reduction
3663,Mass spectrometry
3664,Mass transfer
3665,Massive data
3666,Massively parallel computing
3667,Matched filters
3668,Matching pursuit algorithms
3669,Material combination
3670,Material degradation
3671,Material failures
3672,Material interfaces
3673,Material selection
3674,Material synthesis
3675,Material thickness
3676,Material variation
3677,Materials
3678,Materials costs
3679,Materials handling
3680,Materials informatics
3681,Materials properties
3682,Materials science
3683,Materials selection
3684,Materials testing
3685,Materials testing apparatus
3686,Mathematical forms
3687,Mathematical models
3688,Mathematical operators
3689,Mathematical transformations
3690,Matric suctions
3691,Matrix algebra
3692,Matrix displacement method
3693,Matrix factorizations
3694,Maximal oxygen uptake
3695,Maximum flows
3696,Maximum forces
3697,Maximum likelihood
3698,Maximum likelihood estimation
3699,Maximum likelihood sequence estimation
3700,Maximum moments
3701,Maximum ranges
3702,Maximum shears
3703,Maximum stiffness
3704,Maximum stress
3705,Maximum tensile force
3706,McKibben actuators
3707,Mean square error
3708,Mean squared error
3709,Mean velocities
3710,Measured properties
3711,Measured results
3712,Measurement
3713,Measurement correlations
3714,Measurement data
3715,Measurement instruments
3716,Measurement model
3717,Measurement precision
3718,Measurement strategies
3719,Measurement system
3720,Measurement techniques
3721,Measurement technologies
3722,Measurement uncertainty
3723,Measurements and modeling
3724,Measurements of
3725,Measuring instruments
3726,Mechanical
3727,Mechanical Phenomena
3728,Mechanical advantage
3729,Mechanical behavior
3730,Mechanical characteristics
3731,Mechanical device
3732,Mechanical engineering
3733,Mechanical fastener
3734,Mechanical impedances
3735,Mechanical interlock
3736,Mechanical interlocking
3737,Mechanical permeability
3738,Mechanical properties
3739,Mechanical resonance
3740,Mechanical resonators
3741,Mechanical robustness
3742,Mechanical stability
3743,Mechanical systems
3744,Mechanically robust
3745,Mechanically stabilized earth wall
3746,Mechanics
3747,Mechanism design
3748,Mechanism-based
3749,Mechanisms
3750,Mechanized proofs
3751,Medical Devices
3752,Medical applications
3753,Medical errors
3754,Medical imaging
3755,Medical informatics
3756,Medical nanotechnology
3757,Medical problems
3758,Medicine
3759,Medium strengths
3760,Melting
3761,Melting point
3762,Membrane Proteins
3763,Membrane active compounds
3764,Membranes
3765,Memory architecture
3766,Memory blocks
3767,Mental model
3768,Mercury (metal)
3769,Merging
3770,Mesenchymal Stem Cell Transplantation
3771,Mesenchymal Stromal Cells
3772,Mesenchymal stem cell
3773,Mesh generation
3774,Mesh morphing
3775,Mesh refinement
3776,Mesoporous alumina
3777,Message format
3778,Metabolic Engineering
3779,Metal implants
3780,Metal ions
3781,Metal layer
3782,Metal nanoparticles
3783,Metal oxide nanoparticles
3784,Metal oxide surfaces
3785,Metal oxides
3786,Metalearning
3787,Metallic compounds
3788,Metallic glass
3789,Metals
3790,Metastable phases
3791,Metatarsophalangeal joints
3792,Meteorological instruments
3793,Meteorological problems
3794,Meteorology
3795,Methane
3796,Method analysis
3797,Method of moments
3798,Mexico City
3799,Mexico [North America]
3800,Mice
3801,"Mice, Inbred BALB C"
